Id,Contact Owner Name,Created Time,Modified Time,Invalid Contact Dates
5805028000026302509,Paula Underwood,2024-01-16 21:29:00,2024-01-16 23:31:00,False
5805028000026304488,Ulysses Adams,2024-01-16 23:52:00,2024-01-17 11:35:00,False
5805028000026318258,Ulysses Adams,2024-01-17 04:36:00,2024-01-18 17:00:00,False
5805028000026319343,Charlie Davis,2024-01-16 20:50:00,2024-02-23 16:18:00,False
5805028000026336242,Nina Scott,2024-01-17 11:01:00,2024-04-04 13:20:00,False
5805028000026344026,Charlie Davis,2024-01-17 09:48:00,2024-04-17 01:15:00,False
5805028000026410069,Charlie Davis,2024-01-17 14:19:00,2024-02-17 10:44:00,False
5805028000026477103,Rachel White,2024-01-17 16:11:00,2024-01-17 18:15:00,False
5805028000026514080,Rachel White,2024-01-17 16:10:00,2024-05-24 17:38:00,False
5805028000026600204,Quincy Vincent,2024-01-18 09:35:00,2024-04-19 17:00:00,False
5805028000026612076,Charlie Davis,2024-01-18 05:49:00,2024-01-27 16:08:00,False
5805028000026649170,Charlie Davis,2024-01-18 09:56:00,2024-01-18 11:58:00,False
5805028000026728182,Quincy Vincent,2024-01-18 13:31:00,2024-01-23 08:17:00,False
5805028000026734158,Nina Scott,2024-01-18 12:23:00,2024-02-14 17:42:00,False
5805028000026744264,Nina Scott,2024-01-18 14:11:00,2024-02-21 17:33:00,False
5805028000026745218,Nina Scott,2024-01-18 13:24:00,2024-01-18 15:24:00,False
5805028000026749132,Victor Barnes,2024-01-18 13:39:00,2024-01-21 23:30:00,False
5805028000026991242,Ulysses Adams,2024-01-18 22:27:00,2024-02-02 16:54:00,False
5805028000027057061,Paula Underwood,2024-01-19 10:31:00,2024-02-07 20:34:00,False
5805028000027079035,Charlie Davis,2024-01-19 10:37:00,2024-01-19 17:59:00,False
5805028000027194364,Nina Scott,2024-01-19 18:38:00,2024-04-17 08:54:00,False
5805028000027197242,Paula Underwood,2024-01-19 16:11:00,2024-01-19 17:36:00,False
5805028000027199302,Paula Underwood,2024-01-19 17:13:00,2024-06-14 15:08:00,False
5805028000027208108,Paula Underwood,2024-01-19 15:29:00,2024-04-11 20:19:00,False
5805028000027331104,Nina Scott,2024-01-19 20:00:00,2024-02-08 01:03:00,False
5805028000027338003,Nina Scott,2024-01-19 19:53:00,2024-06-09 01:05:00,False
5805028000027394247,Paula Underwood,2024-01-20 10:59:00,2024-04-12 08:58:00,False
5805028000027427115,Charlie Davis,2024-01-20 01:03:00,2024-03-18 13:08:00,False
5805028000027427817,Nina Scott,2024-01-20 20:39:00,2024-01-20 22:40:00,False
5805028000027430193,Charlie Davis,2024-01-20 07:40:00,2024-01-20 07:43:00,False
5805028000027431939,Victor Barnes,2024-01-21 11:42:00,2024-01-21 13:43:00,False
5805028000027446812,Quincy Vincent,2024-01-21 17:10:00,2024-02-20 20:28:00,False
5805028000027451001,Paula Underwood,2024-01-19 21:46:00,2024-01-19 23:51:00,False
5805028000027546521,Quincy Vincent,2024-01-21 20:40:00,2024-02-03 14:08:00,False
5805028000027562394,Yara Edwards,2024-01-22 07:16:00,2024-01-30 14:48:00,False
5805028000027605038,Julia Nelson,2024-01-22 09:31:00,2024-01-22 11:41:00,False
5805028000027703274,Victor Barnes,2024-01-22 16:55:00,2024-01-23 10:10:00,False
5805028000027706535,Julia Nelson,2024-01-22 20:24:00,2024-05-20 10:24:00,False
5805028000027714096,Quincy Vincent,2024-01-22 15:30:00,2024-01-28 19:07:00,False
5805028000027735133,Quincy Vincent,2024-01-22 17:02:00,2024-01-22 19:04:00,False
5805028000027735302,Ulysses Adams,2024-01-22 19:00:00,2024-06-19 16:53:00,False
5805028000027735677,Paula Underwood,2024-01-22 23:24:00,2024-01-23 01:25:00,False
5805028000027735760,Amy Green,2024-01-23 05:44:00,2024-02-26 19:54:00,False
5805028000027751732,Quincy Vincent,2024-01-22 21:42:00,2024-02-15 20:08:00,False
5805028000027755941,Quincy Vincent,2024-01-23 09:15:00,2024-01-23 11:18:00,False
5805028000027839017,Nina Scott,2024-01-23 09:42:00,2024-01-29 10:49:00,False
5805028000027845012,Ulysses Adams,2024-01-23 09:21:00,2024-02-20 14:35:00,False
5805028000027861303,Paula Underwood,2024-01-23 15:29:00,2024-01-23 17:34:00,False
5805028000027892213,Quincy Vincent,2024-01-23 13:31:00,2024-01-25 11:57:00,False
5805028000027906194,Nina Scott,2024-01-23 13:27:00,2024-01-23 15:28:00,False
5805028000027908278,Charlie Davis,2024-01-23 13:35:00,2024-03-14 09:30:00,False
5805028000027986054,Paula Underwood,2024-01-23 18:22:00,2024-01-24 17:26:00,False
5805028000028002386,Charlie Davis,2024-01-24 10:00:00,2024-01-24 12:02:00,False
5805028000028005170,Julia Nelson,2024-01-23 21:25:00,2024-01-23 23:30:00,False
5805028000028005256,Julia Nelson,2024-01-24 09:38:00,2024-02-26 15:11:00,False
5805028000028006930,Paula Underwood,2024-01-24 19:01:00,2024-04-16 21:17:00,False
5805028000028014414,Ulysses Adams,2024-01-24 12:02:00,2024-06-17 16:10:00,False
5805028000028018628,Nina Scott,2024-01-24 13:49:00,2024-02-02 07:55:00,False
5805028000028019092,Paula Underwood,2024-01-23 21:51:00,2024-01-23 23:38:00,False
5805028000028021878,Victor Barnes,2024-01-24 16:05:00,2024-06-16 19:05:00,False
5805028000028022776,Ulysses Adams,2024-01-24 16:01:00,2024-04-20 05:45:00,False
5805028000028022895,Quincy Vincent,2024-01-24 18:04:00,2024-01-24 20:09:00,False
5805028000028042083,Charlie Davis,2024-01-23 20:29:00,2024-06-06 19:04:00,False
5805028000028042529,Nina Scott,2024-01-24 14:34:00,2024-02-07 19:08:00,False
5805028000028138713,Victor Barnes,2024-01-25 08:40:00,2024-01-25 10:42:00,False
5805028000028142600,Ulysses Adams,2024-01-25 11:46:00,2024-01-25 11:57:00,False
5805028000028144267,Yara Edwards,2024-01-24 20:55:00,2024-05-16 20:00:00,False
5805028000028154757,Charlie Davis,2024-01-25 12:23:00,2024-04-26 12:09:00,False
5805028000028156144,Paula Underwood,2024-01-24 19:27:00,2024-01-24 21:29:00,False
5805028000028163165,Paula Underwood,2024-01-24 20:37:00,2024-04-05 12:35:00,False
5805028000028228603,Victor Barnes,2024-01-25 20:02:00,2024-01-25 22:04:00,False
5805028000028235742,Charlie Davis,2024-01-26 00:58:00,2024-03-14 17:09:00,False
5805028000028281442,Julia Nelson,2024-01-25 19:35:00,2024-02-21 16:03:00,False
5805028000028292027,Charlie Davis,2024-01-25 22:45:00,2024-03-15 07:47:00,False
5805028000028300053,Charlie Davis,2024-01-25 16:29:00,2024-02-14 13:20:00,False
5805028000028302322,Julia Nelson,2024-01-25 19:04:00,2024-01-25 21:04:00,False
5805028000028339228,Charlie Davis,2024-01-25 22:43:00,2024-01-26 00:45:00,False
5805028000028401769,Nina Scott,2024-01-26 19:52:00,2024-01-26 21:54:00,False
5805028000028410341,Ulysses Adams,2024-01-26 14:48:00,2024-02-08 19:41:00,False
5805028000028411531,Rachel White,2024-01-26 15:45:00,2024-01-26 17:48:00,False
5805028000028427538,Quincy Vincent,2024-01-26 17:05:00,2024-01-26 19:08:00,False
5805028000028436226,Quincy Vincent,2024-01-26 15:52:00,2024-06-13 21:08:00,False
5805028000028437096,Victor Barnes,2024-01-26 14:43:00,2024-01-26 16:43:00,False
5805028000028469251,Charlie Davis,2024-01-26 16:06:00,2024-01-26 17:40:00,False
5805028000028469729,Nina Scott,2024-01-26 21:51:00,2024-04-29 15:23:00,False
5805028000028527354,Nina Scott,2024-01-26 20:35:00,2024-04-17 16:42:00,False
5805028000028527561,Nina Scott,2024-01-27 00:14:00,2024-04-12 22:14:00,False
5805028000028536339,Nina Scott,2024-01-26 23:15:00,2024-01-27 01:20:00,False
5805028000028538883,Victor Barnes,2024-01-27 21:44:00,2024-01-29 10:16:00,False
5805028000028540255,Charlie Davis,2024-01-27 08:57:00,2024-01-27 18:13:00,False
5805028000028540319,Amy Green,2024-01-27 09:36:00,2024-02-02 19:07:00,False
5805028000028542534,Nina Scott,2024-01-27 19:05:00,2024-01-27 19:24:00,False
5805028000028542846,Victor Barnes,2024-01-28 11:01:00,2024-03-14 19:55:00,False
5805028000028545340,Charlie Davis,2024-01-27 11:38:00,2024-02-06 13:27:00,False
5805028000028545845,Julia Nelson,2024-01-28 10:20:00,2024-03-10 12:44:00,False
5805028000028547923,Amy Green,2024-01-28 10:46:00,2024-02-02 18:35:00,False
5805028000028549180,Nina Scott,2024-01-27 01:29:00,2024-01-27 02:34:00,False
5805028000028549510,Amy Green,2024-01-27 17:05:00,2024-01-29 15:37:00,False
5805028000028560052,Nina Scott,2024-01-27 07:44:00,2024-01-27 07:53:00,False
5805028000028593912,Amy Green,2024-01-28 22:14:00,2024-02-29 12:02:00,False
5805028000028600516,Ulysses Adams,2024-01-29 00:50:00,2024-04-11 05:43:00,False
5805028000028601268,Victor Barnes,2024-01-28 18:28:00,2024-01-28 20:29:00,False
5805028000028603191,Julia Nelson,2024-01-28 15:02:00,2024-01-28 17:03:00,False
5805028000028618002,Quincy Vincent,2024-01-28 15:49:00,2024-02-01 15:44:00,False
5805028000028740032,Ulysses Adams,2024-01-29 12:55:00,2024-01-29 14:58:00,False
5805028000028748621,Amy Green,2024-01-29 18:21:00,2024-01-29 20:24:00,False
5805028000028763587,Paula Underwood,2024-01-29 23:37:00,2024-01-30 01:40:00,False
5805028000028768648,Ulysses Adams,2024-01-29 21:25:00,2024-02-16 13:43:00,False
5805028000028777666,Quincy Vincent,2024-01-30 01:31:00,2024-01-30 01:37:00,False
5805028000028862345,Paula Underwood,2024-01-30 13:02:00,2024-04-27 12:29:00,False
5805028000028873341,Nina Scott,2024-01-30 13:01:00,2024-01-30 15:03:00,False
5805028000028886300,Ulysses Adams,2024-01-30 12:31:00,2024-03-18 17:14:00,False
5805028000029006244,Amy Green,2024-01-30 17:33:00,2024-01-30 19:34:00,False
5805028000029099001,Paula Underwood,2024-01-30 17:50:00,2024-03-27 09:50:00,False
5805028000029108336,Quincy Vincent,2024-01-31 00:03:00,2024-01-31 16:39:00,False
5805028000029108399,Paula Underwood,2024-01-31 06:53:00,2024-04-17 11:15:00,False
5805028000029130156,Ben Hall,2024-01-30 21:05:00,2024-06-14 01:18:00,False
5805028000029138167,Paula Underwood,2024-01-30 21:24:00,2024-02-14 13:57:00,False
5805028000029151008,Quincy Vincent,2024-01-30 18:50:00,2024-04-22 06:04:00,False
5805028000029153131,Charlie Davis,2024-01-30 20:27:00,2024-01-30 21:10:00,False
5805028000029205090,Ben Hall,2024-01-31 06:47:00,2024-05-07 18:21:00,False
5805028000029239515,Ulysses Adams,2024-01-31 14:18:00,2024-02-26 15:58:00,False
5805028000029239573,Quincy Vincent,2024-01-31 14:43:00,2024-01-31 16:48:00,False
5805028000029243135,Charlie Davis,2024-01-31 11:18:00,2024-04-13 13:12:00,False
5805028000029243394,Victor Barnes,2024-01-31 14:09:00,2024-01-31 16:13:00,False
5805028000029269362,Nina Scott,2024-01-31 14:27:00,2024-02-01 18:40:00,False
5805028000029283334,Amy Green,2024-01-31 14:43:00,2024-01-31 18:36:00,False
5805028000029367800,Paula Underwood,2024-02-01 11:10:00,2024-06-09 16:06:00,False
5805028000029380030,Quincy Vincent,2024-01-31 16:02:00,2024-01-31 18:04:00,False
5805028000029397650,Charlie Davis,2024-02-01 10:06:00,2024-02-01 10:07:00,False
5805028000029405591,Amy Green,2024-02-01 09:55:00,2024-02-26 22:19:00,False
5805028000029411515,Charlie Davis,2024-02-01 02:25:00,2024-02-01 04:25:00,False
5805028000029555446,Nina Scott,2024-02-01 16:47:00,2024-02-01 17:00:00,False
5805028000029557016,Paula Underwood,2024-02-01 11:50:00,2024-02-07 16:01:00,False
5805028000029558810,Ben Hall,2024-02-01 20:41:00,2024-02-01 21:32:00,False
5805028000029560357,Julia Nelson,2024-02-01 16:10:00,2024-02-01 18:13:00,False
5805028000029560598,Julia Nelson,2024-02-01 18:44:00,2024-02-06 17:52:00,False
5805028000029573465,Yara Edwards,2024-02-01 17:38:00,2024-02-01 19:38:00,False
5805028000029660580,Ian Miller,2024-02-01 18:28:00,2024-04-02 12:56:00,False
5805028000029716109,Paula Underwood,2024-02-01 23:22:00,2024-02-02 15:37:00,False
5805028000029724021,Nina Scott,2024-02-01 23:13:00,2024-02-02 01:15:00,False
5805028000029724190,Paula Underwood,2024-02-02 10:04:00,2024-02-27 14:26:00,False
5805028000029771063,Paula Underwood,2024-02-02 11:55:00,2024-02-14 09:41:00,False
5805028000029777401,Amy Green,2024-02-02 16:45:00,2024-02-02 18:48:00,False
5805028000029782013,Amy Green,2024-02-02 11:23:00,2024-02-02 13:27:00,False
5805028000029802149,Charlie Davis,2024-02-02 12:35:00,2024-02-19 11:50:00,False
5805028000029903927,Charlie Davis,2024-02-03 17:44:00,2024-02-03 19:48:00,False
5805028000029935160,Charlie Davis,2024-02-02 21:48:00,2024-02-02 23:49:00,False
5805028000029936663,Paula Underwood,2024-02-03 18:48:00,2024-04-12 00:02:00,False
5805028000029936853,Julia Nelson,2024-02-04 05:22:00,2024-02-04 07:25:00,False
5805028000029937990,Victor Barnes,2024-02-04 10:54:00,2024-02-18 16:28:00,False
5805028000029941080,Victor Barnes,2024-02-02 20:33:00,2024-04-11 19:56:00,False
5805028000029943763,Nina Scott,2024-02-03 19:51:00,2024-06-05 23:29:00,False
5805028000029952510,Ben Hall,2024-02-03 13:04:00,2024-04-15 22:59:00,False
5805028000030056922,Amy Green,2024-02-04 21:31:00,2024-04-24 03:19:00,False
5805028000030075856,Quincy Vincent,2024-02-04 21:15:00,2024-06-10 23:06:00,False
5805028000030078206,Yara Edwards,2024-02-04 12:34:00,2024-02-04 14:37:00,False
5805028000030079004,Nina Scott,2024-02-04 07:07:00,2024-02-08 20:07:00,False
5805028000030081605,Victor Barnes,2024-02-04 17:10:00,2024-02-20 12:19:00,False
5805028000030085797,Yara Edwards,2024-02-04 19:30:00,2024-02-04 21:34:00,False
5805028000030133886,Victor Barnes,2024-02-05 20:51:00,2024-02-05 22:54:00,False
5805028000030137292,Amy Green,2024-02-05 12:34:00,2024-02-05 14:37:00,False
5805028000030143280,Victor Barnes,2024-02-05 12:36:00,2024-04-29 19:28:00,False
5805028000030143643,Julia Nelson,2024-02-05 16:02:00,2024-02-05 18:03:00,False
5805028000030146819,Charlie Davis,2024-02-05 21:03:00,2024-06-14 19:23:00,False
5805028000030163124,Julia Nelson,2024-02-05 12:37:00,2024-02-14 11:01:00,False
5805028000030163904,Paula Underwood,2024-02-06 05:50:00,2024-04-16 17:14:00,False
5805028000030165138,Quincy Vincent,2024-02-05 13:24:00,2024-02-05 15:28:00,False
5805028000030169494,Julia Nelson,2024-02-05 23:03:00,2024-02-07 19:02:00,False
5805028000030170257,Victor Barnes,2024-02-05 15:34:00,2024-02-05 17:38:00,False
5805028000030173453,Paula Underwood,2024-02-05 21:19:00,2024-04-11 19:58:00,False
5805028000030210015,Yara Edwards,2024-02-06 01:35:00,2024-02-08 21:35:00,False
5805028000030280370,Yara Edwards,2024-02-06 14:10:00,2024-02-06 15:36:00,False
5805028000030355154,Nina Scott,2024-02-06 17:25:00,2024-02-06 19:28:00,False
5805028000030460560,Quincy Vincent,2024-02-07 15:02:00,2024-02-07 17:03:00,False
5805028000030466257,Charlie Davis,2024-02-06 21:38:00,2024-02-06 23:39:00,False
5805028000030468161,Charlie Davis,2024-02-07 06:20:00,2024-05-14 14:15:00,False
5805028000030468523,Ben Hall,2024-02-07 11:49:00,2024-02-07 13:52:00,False
5805028000030472661,Nina Scott,2024-02-07 14:17:00,2024-02-14 17:42:00,False
5805028000030480094,Zachary Foster,2024-02-07 11:53:00,2024-03-15 12:02:00,False
5805028000030487775,Ben Hall,2024-02-07 15:05:00,2024-02-27 16:14:00,False
5805028000030488013,Paula Underwood,2024-02-06 18:24:00,2024-02-06 20:29:00,False
5805028000030611029,Charlie Davis,2024-02-07 16:18:00,2024-02-07 18:18:00,False
5805028000030626215,Paula Underwood,2024-02-07 17:32:00,2024-02-07 19:33:00,False
5805028000030641380,Quincy Vincent,2024-02-07 18:41:00,2024-02-08 17:37:00,False
5805028000030646220,Amy Green,2024-02-07 17:26:00,2024-06-01 18:42:00,False
5805028000030660098,Victor Barnes,2024-02-07 17:27:00,2024-02-13 21:41:00,False
5805028000030744293,Charlie Davis,2024-02-07 22:09:00,2024-02-08 00:09:00,False
5805028000030746361,Ben Hall,2024-02-07 22:05:00,2024-02-08 00:09:00,False
5805028000030763083,Paula Underwood,2024-02-07 19:29:00,2024-04-12 00:10:00,False
5805028000030831549,Charlie Davis,2024-02-08 13:04:00,2024-02-08 16:14:00,False
5805028000030833516,Amy Green,2024-02-08 11:43:00,2024-02-08 15:57:00,False
5805028000030836957,Yara Edwards,2024-02-08 14:19:00,2024-02-08 15:47:00,False
5805028000030851699,Paula Underwood,2024-02-08 15:22:00,2024-03-13 21:05:00,False
5805028000030869559,Ulysses Adams,2024-02-08 13:04:00,2024-02-08 15:08:00,False
5805028000030876075,Victor Barnes,2024-02-08 09:18:00,2024-02-08 11:22:00,False
5805028000030876758,Nina Scott,2024-02-08 13:05:00,2024-02-08 15:08:00,False
5805028000030883122,Paula Underwood,2024-02-08 11:20:00,2024-02-15 02:42:00,False
5805028000030894744,Ben Hall,2024-02-08 15:34:00,2024-02-08 17:38:00,False
5805028000030970135,Ulysses Adams,2024-02-08 15:02:00,2024-02-08 17:03:00,False
5805028000030980435,Ben Hall,2024-02-09 01:57:00,2024-06-13 17:08:00,False
5805028000031007228,Yara Edwards,2024-02-09 05:31:00,2024-03-15 13:26:00,False
5805028000031022070,Yara Edwards,2024-02-09 00:26:00,2024-06-10 22:06:00,False
5805028000031072166,Ulysses Adams,2024-02-09 13:55:00,2024-06-07 09:04:00,False
5805028000031077461,Nina Scott,2024-02-09 14:18:00,2024-02-09 16:23:00,False
5805028000031278052,Paula Underwood,2024-02-09 21:53:00,2024-05-26 00:00:00,False
5805028000031340013,Nina Scott,2024-02-10 07:14:00,2024-02-17 11:16:00,False
5805028000031354113,Nina Scott,2024-02-10 14:30:00,2024-04-16 22:33:00,False
5805028000031354357,Yara Edwards,2024-02-11 03:51:00,2024-04-11 22:02:00,False
5805028000031354796,Quincy Vincent,2024-02-11 23:08:00,2024-02-18 20:18:00,False
5805028000031354976,Quincy Vincent,2024-02-12 12:37:00,2024-03-05 12:08:00,False
5805028000031371971,Ben Hall,2024-02-12 01:36:00,2024-02-21 16:18:00,False
5805028000031374241,Yara Edwards,2024-02-10 23:13:00,2024-02-11 12:18:00,False
5805028000031383079,Ben Hall,2024-02-10 14:46:00,2024-02-13 12:29:00,False
5805028000031383429,Yara Edwards,2024-02-11 16:43:00,2024-02-11 19:11:00,False
5805028000031383659,Ulysses Adams,2024-02-12 01:13:00,2024-02-12 14:31:00,False
5805028000031393274,Victor Barnes,2024-02-10 20:59:00,2024-02-12 10:08:00,False
5805028000031478029,Amy Green,2024-02-12 07:43:00,2024-04-14 01:07:00,False
5805028000031498555,Yara Edwards,2024-02-13 08:19:00,2024-02-13 12:52:00,False
5805028000031509418,Ulysses Adams,2024-02-12 22:05:00,2024-02-13 00:10:00,False
5805028000031527116,Ulysses Adams,2024-02-12 14:49:00,2024-02-15 19:49:00,False
5805028000031675111,Nina Scott,2024-02-13 12:25:00,2024-02-13 12:44:00,False
5805028000031682209,Nina Scott,2024-02-13 14:41:00,2024-02-13 16:43:00,False
5805028000031687220,Charlie Davis,2024-02-13 14:24:00,2024-02-15 19:18:00,False
5805028000031738191,Charlie Davis,2024-02-13 18:14:00,2024-02-13 20:14:00,False
5805028000031738858,Charlie Davis,2024-02-14 12:54:00,2024-04-19 19:17:00,False
5805028000031751662,Charlie Davis,2024-02-14 11:14:00,2024-02-23 12:41:00,False
5805028000031764759,Amy Green,2024-02-14 13:44:00,2024-02-16 18:43:00,False
5805028000031769535,Amy Green,2024-02-14 09:50:00,2024-02-14 13:21:00,False
5805028000031791151,Paula Underwood,2024-02-13 21:49:00,2024-02-13 23:50:00,False
5805028000031970016,Nina Scott,2024-02-14 15:39:00,2024-02-26 19:29:00,False
5805028000031986152,Charlie Davis,2024-02-14 18:02:00,2024-03-17 03:46:00,False
5805028000032064169,Yara Edwards,2024-02-14 21:59:00,2024-02-15 14:26:00,False
5805028000032073700,Charlie Davis,2024-02-15 16:36:00,2024-02-15 18:40:00,False
5805028000032277130,Julia Nelson,2024-02-15 20:50:00,2024-03-26 12:56:00,False
5805028000032303316,Yara Edwards,2024-02-16 07:34:00,2024-03-06 13:50:00,False
5805028000032413100,Ben Hall,2024-02-16 15:27:00,2024-02-22 00:45:00,False
5805028000032528288,Paula Underwood,2024-02-16 21:59:00,2024-02-17 00:00:00,False
5805028000032528593,Paula Underwood,2024-02-17 17:43:00,2024-04-18 19:04:00,False
5805028000032528771,Nina Scott,2024-02-17 20:44:00,2024-02-17 22:45:00,False
5805028000032539965,Quincy Vincent,2024-02-18 12:09:00,2024-02-18 22:25:00,False
5805028000032541747,Charlie Davis,2024-02-17 18:17:00,2024-02-21 15:13:00,False
5805028000032565393,Ben Hall,2024-02-17 11:01:00,2024-03-04 18:06:00,False
5805028000032566259,Charlie Davis,2024-02-16 22:59:00,2024-02-17 19:13:00,False
5805028000032569128,Amy Green,2024-02-16 18:53:00,2024-02-20 11:01:00,False
5805028000032576117,Ulysses Adams,2024-02-16 20:34:00,2024-02-21 14:41:00,False
5805028000032576794,Quincy Vincent,2024-02-18 21:50:00,2024-02-18 23:55:00,False
5805028000032578108,Amy Green,2024-02-16 18:09:00,2024-04-17 09:32:00,False
5805028000032578918,Victor Barnes,2024-02-18 07:49:00,2024-02-18 09:52:00,False
5805028000032616047,Quincy Vincent,2024-02-18 19:54:00,2024-02-18 21:55:00,False
5805028000032684151,Quincy Vincent,2024-02-18 15:09:00,2024-02-18 17:14:00,False
5805028000032690241,Quincy Vincent,2024-02-18 20:06:00,2024-02-18 22:10:00,False
5805028000032701078,Quincy Vincent,2024-02-18 19:57:00,2024-02-27 11:19:00,False
5805028000032729013,Victor Barnes,2024-02-19 09:36:00,2024-02-19 11:37:00,False
5805028000032759616,Ulysses Adams,2024-02-19 13:38:00,2024-02-19 15:43:00,False
5805028000032773100,Victor Barnes,2024-02-19 10:01:00,2024-02-19 12:03:00,False
5805028000032773231,Victor Barnes,2024-02-19 10:19:00,2024-02-19 12:23:00,False
5805028000032775725,Ulysses Adams,2024-02-19 17:46:00,2024-02-19 17:50:00,False
5805028000032777084,Yara Edwards,2024-02-19 09:47:00,2024-03-22 02:14:00,False
5805028000032777212,Victor Barnes,2024-02-19 10:43:00,2024-02-19 12:43:00,False
5805028000032829003,Ulysses Adams,2024-02-19 10:46:00,2024-03-06 14:45:00,False
5805028000032905220,Ulysses Adams,2024-02-19 21:00:00,2024-02-19 23:00:00,False
5805028000032963053,Amy Green,2024-02-20 09:26:00,2024-02-21 16:59:00,False
5805028000032964170,Ian Miller,2024-02-20 11:48:00,2024-02-27 15:45:00,False
5805028000032975211,Paula Underwood,2024-02-20 12:23:00,2024-02-20 14:23:00,False
5805028000032982062,Victor Barnes,2024-02-20 11:22:00,2024-02-20 13:23:00,False
5805028000033101351,Ben Hall,2024-02-20 20:13:00,2024-02-20 22:14:00,False
5805028000033111085,Charlie Davis,2024-02-20 17:51:00,2024-02-20 19:54:00,False
5805028000033116474,Paula Underwood,2024-02-21 08:40:00,2024-02-21 10:42:00,False
5805028000033117274,Rachel White,2024-02-20 20:18:00,2024-02-20 22:19:00,False
5805028000033122543,Ulysses Adams,2024-02-21 08:28:00,2024-02-21 10:32:00,False
5805028000033127635,Ben Hall,2024-02-21 10:33:00,2024-06-10 11:06:00,False
5805028000033147196,Ben Hall,2024-02-20 19:40:00,2024-02-20 21:44:00,False
5805028000033256144,Ulysses Adams,2024-02-21 14:29:00,2024-03-06 09:59:00,False
5805028000033275994,Yara Edwards,2024-02-22 11:38:00,2024-02-22 13:43:00,False
5805028000033276868,Charlie Davis,2024-02-22 11:58:00,2024-03-06 14:28:00,False
5805028000033287591,Rachel White,2024-02-21 19:51:00,2024-02-21 21:54:00,False
5805028000033288573,Paula Underwood,2024-02-21 19:14:00,2024-03-01 10:07:00,False
5805028000033296461,Paula Underwood,2024-02-21 19:52:00,2024-02-28 19:48:00,False
5805028000033311929,Ben Hall,2024-02-22 14:42:00,2024-02-27 01:10:00,False
5805028000033313739,Paula Underwood,2024-02-22 00:18:00,2024-02-22 00:24:00,False
5805028000033317473,Nina Scott,2024-02-21 16:45:00,2024-03-29 17:39:00,False
5805028000033327044,Ulysses Adams,2024-02-21 15:15:00,2024-02-21 17:18:00,False
5805028000033413110,Nina Scott,2024-02-22 11:15:00,2024-03-01 13:19:00,False
5805028000033422012,Yara Edwards,2024-02-22 10:15:00,2024-06-17 21:21:00,False
5805028000033423831,Paula Underwood,2024-02-22 15:51:00,2024-02-23 14:22:00,False
5805028000033448152,Nina Scott,2024-02-22 16:07:00,2024-02-22 18:08:00,False
5805028000033467046,Ulysses Adams,2024-02-22 15:10:00,2024-02-28 17:35:00,False
5805028000033498053,Ulysses Adams,2024-02-22 16:44:00,2024-02-22 18:44:00,False
5805028000033498754,Ben Hall,2024-02-22 23:57:00,2024-02-23 02:00:00,False
5805028000033498867,Victor Barnes,2024-02-23 06:50:00,2024-02-23 08:51:00,False
5805028000033500423,Ben Hall,2024-02-22 20:11:00,2024-03-05 15:04:00,False
5805028000033501111,Nina Scott,2024-02-22 18:24:00,2024-06-10 09:00:00,False
5805028000033515426,Ben Hall,2024-02-22 20:33:00,2024-02-22 22:34:00,False
5805028000033516249,Ben Hall,2024-02-22 20:17:00,2024-04-23 21:19:00,False
5805028000033528294,Ulysses Adams,2024-02-22 18:18:00,2024-02-26 11:17:00,False
5805028000033659128,Ben Hall,2024-02-23 13:22:00,2024-06-05 21:04:00,False
5805028000033662375,Julia Nelson,2024-02-23 14:03:00,2024-02-23 16:08:00,False
5805028000033666233,Charlie Davis,2024-02-23 12:40:00,2024-05-08 22:38:00,False
5805028000033674083,Charlie Davis,2024-02-23 12:02:00,2024-04-25 22:49:00,False
5805028000033681049,Ulysses Adams,2024-02-23 12:03:00,2024-02-26 12:50:00,False
5805028000033710188,Charlie Davis,2024-02-23 13:50:00,2024-03-05 22:12:00,False
5805028000033773107,Ben Hall,2024-02-23 16:32:00,2024-05-07 01:17:00,False
5805028000033861060,Paula Underwood,2024-02-23 21:34:00,2024-02-23 23:34:00,False
5805028000033863261,Ben Hall,2024-02-24 11:04:00,2024-02-24 13:07:00,False
5805028000033864962,Yara Edwards,2024-02-24 20:45:00,2024-02-25 20:54:00,False
5805028000033866923,Victor Barnes,2024-02-25 00:39:00,2024-03-07 17:59:00,False
5805028000033874269,Julia Nelson,2024-02-24 10:48:00,2024-02-24 12:52:00,False
5805028000033889455,Charlie Davis,2024-02-24 12:29:00,2024-02-27 05:21:00,False
5805028000033890322,Paula Underwood,2024-02-24 10:59:00,2024-02-29 14:13:00,False
5805028000033902092,Yara Edwards,2024-02-24 04:53:00,2024-02-24 14:06:00,False
5805028000033902361,Paula Underwood,2024-02-24 12:34:00,2024-04-25 13:29:00,False
5805028000033912319,Charlie Davis,2024-02-24 11:15:00,2024-02-28 20:44:00,False
5805028000033996089,Julia Nelson,2024-02-24 23:29:00,2024-02-25 12:34:00,False
5805028000034010248,Ulysses Adams,2024-02-25 16:21:00,2024-04-14 22:38:00,False
5805028000034018185,Julia Nelson,2024-02-25 12:00:00,2024-02-25 14:03:00,False
5805028000034025608,Quincy Vincent,2024-02-25 20:18:00,2024-02-25 22:19:00,False
5805028000034033362,Rachel White,2024-02-25 16:51:00,2024-02-25 16:51:00,False
